ville,adresse,type,date,prix,surface,operation,description,surface_predicted
béni mellal,Toute la ville,Terrain,25/04/2026,240000.0,50.3,à vendre,Terrain résidentiel à vendre à Beni Mellal,True
rabat,Hay Riad,Appartement,27/04/2026,4700000.0,134.6,à vendre,Appartement Vue Nakhil à vendre,True
el jadida,Autre secteur,Maison,23/04/2026,380000.0,55.5,à vendre,Maison à vendre à Othmania,True
béni mellal,Toute la ville,Terrain,04/04/2026,260000.0,50.3,à vendre,Terrain 100m titré,True
fès,Narjis,Appartement,25/04/2026,1900.0,49.3,à louer,appartement à côté de CHU FES et de fes shore,True
fès,Autre secteur,Appartement,11/04/2026,170000.0,50.2,à vendre,Appartement à vendre à Fès,True
marrakech,Route d'Ourika,Villa,29/03/2026,4900000.0,300.0,à vendre,Villa de luxe 300 m² avec piscine hammam,False
meknès,Hamria,Appartement,19/04/2026,760000.0,77.7,à vendre,appartement essaadiyine,True
casablanca,Oulfa,Local,30/03/2026,3200.0,25.0,à louer,Local commercial 25 m² à Oulfa Chahdia,False
dar bouazza,Toute la ville,Appartement,20/04/2026,3605000.0,135.6,à vendre,À vendre rez de jardin avec piscine privées,True
casablanca,Oulfa,Appartement,14/03/2026,1150000.0,89.4,à vendre,Propriétaire à l étranger À NE PAS RATER,True
casablanca,La Gironde,Appartement,13/04/2026,990000.0,83.9,à vendre,Bel appartement à La Gironde,True
agadir,Hay Dakhla,Appartement,01/05/2026,2100.0,50.3,à louer,Magasin dans le quartier Dakhla employées recherchées,True
tamesna,Toute la ville,Appartement,07/04/2026,420000.0,58.3,à vendre,Bel appartement,True
casablanca,Lissasfa,Appartement,30/03/2026,430000.0,66.0,à vendre,Appartement à vendre 66 m² à Casablanca,False
casablanca,Maarif,Appartement,25/03/2026,1280000.0,91.3,à vendre,Studio 61m Haut standing A Maarif,True
temara,Autre secteur,Maison,11/04/2026,4400000.0,135.6,à vendre,Maison à vendre,True
casablanca,Ain Sebaa,Local,26/04/2026,880000.0,81.2,à vendre,Local commercial à Casablanca,True
bouskoura,Bouskoura centre,Bureau,07/04/2026,490000.0,60.7,à vendre,Bureau neuf 49 m2 à Crystal 1 Al Andalous,True
zenata,Toute la ville,Appartement,13/04/2026,480000.0,92.0,à vendre,Appartement 92 m² à vendre à Dyar Mansour Zenata,False
casablanca,Racine,Local,27/04/2026,5500000.0,135.6,à vendre,Café restau lounge à vendre à Racine,True
benslimane,Autre secteur,Terrain,23/04/2026,698000.0,74.7,à vendre,Terrain Commercial Benslimane excellent,True
casablanca,Autre secteur,Villa,25/04/2026,5900000.0,834.0,à vendre,Villa de 834m² à vendre à 12 min de l Almaz Casablanca,False
rabat,Hay Riad,Appartement,03/04/2026,3450000.0,170.0,à vendre,Appartement à vendre 170 m² à Hay Riad,False
casablanca,Oasis,Villa,18/04/2026,7600000.0,528.0,à vendre,Villa 528 m² à retaper 4 chambres calme,False
taza,Toute la ville,Terrain,14/04/2026,980000.0,84.2,à vendre,Terrain à vendre,True
marrakech,Targa,Appartement,04/04/2026,640000.0,65.8,à vendre,Appartement Rez de Chaussée À Vendre Prix Fixe,True
rabat,Agdal,Appartement,13/04/2026,3400000.0,132.1,à vendre,Appartements à vendre à l Agdal,True
tahannaout,Toute la ville,Terrain,05/04/2026,475000.0,61.4,à vendre,Lot de villa 200 m2 titré,True
drargua,Toute la ville,Appartement,08/04/2026,280000.0,60.0,à vendre,Appartement à vendre 60 m² à Drarga Iguidar,False
casablanca,Hay El Farah,Appartement,23/04/2026,780000.0,86.0,à vendre,Appartt à vendre 86 m² à Casa HAY FARAH,False
rabat,Agdal,Appartement,26/04/2026,2850000.0,132.8,à vendre,Appartement Agdal proximité gare de Rabat,True
casablanca,2 Mars,Appartement,06/05/2026,1606500.0,119.0,à vendre,Appartement à vendre 119 m² sur 2mars,False
agadir,Founty,Appartement,14/04/2026,12500.0,80.0,à louer,Appartement à louer 80 m² à Agadir,False
kénitra,Bir Rami,Terrain,28/03/2026,940000.0,81.6,à vendre,Terrain villa Sania,True
settat,Hay Mabrouka,Appartement,20/03/2026,370000.0,90.0,à vendre,Appartement à vendre 90 m² à Settat,False
tanger,El Baraka,Appartement,11/04/2026,410000.0,50.0,à vendre,Appartement à vendre 50 m² à Tanger,False
casablanca,Quartier des Hôpitaux,Appartement,14/03/2026,2750000.0,134.5,à vendre,Très bel appartement à vendre,True
casablanca,Gauthier,Appartement,24/04/2026,12500.0,160.0,à louer,Appartement meublé 160 m² Gauthier,False
casablanca,Ain Sebaa,Appartement,31/03/2026,540000.0,65.0,à vendre,Appartement à vendre 65 m² à Casablanca,False
benslimane,Autre secteur,Terrain,06/05/2026,360000.0,55.5,à vendre,Terrain résidentiel enregistré à vendre,True
marrakech,Hivernage,Local,07/04/2026,4000000.0,134.8,à vendre,Local à vendre,True
casablanca,Les Princesses,Appartement,07/05/2026,940000.0,86.0,à vendre,Studio 44 m Les Princesses,True
nador,Hay el matar,Appartement,14/04/2026,960000.0,68.0,à vendre,Appartement meublé à vendre 68 m² à Nador,False
marrakech,Targa,Appartement,04/04/2026,480000.0,61.1,à vendre,Annonce vente appartement Marrakech Targa,True
kénitra,Al Maghrib Al Arabi,Appartement,30/03/2026,820000.0,78.1,à vendre,Appartement à vendre 4 pièces et salon,True
taza,Toute la ville,Appartement,24/04/2026,460000.0,61.4,à vendre,Appartement à vendre,True
tanger,Malabata,Appartement,07/04/2026,4000000.0,125.0,à vendre,Appartement à vendre 125 m² à Tanger,False
casablanca,Ain Sebaa,Appartement,18/04/2026,440000.0,58.0,à vendre,Appartement à vendre 58 m² à Casablanca,False
temara,Autre secteur,Villa,07/05/2026,19000.0,50.3,à louer,Villa de Haut Standing à Temara Rte Mers El Kheir,True
fès,Autre secteur,Local,31/03/2026,222000.0,50.4,à vendre,À VENDRE MAGASIN À FÈS AVENUE BAYROUTH,True
essaouira,Borj,Appartement,30/03/2026,2800.0,50.5,à louer,Appartement à louer au mois jusqu au mois de juin,True
marrakech,M'Hamid,Appartement,20/04/2026,410000.0,69.0,à vendre,Appartement à vendre 69 m² à Marrakech,False
fès,Route Ain Chkaf,Local,07/05/2026,260000.0,45.0,à vendre,Local Commercial de 45 m² à Fès,False
casablanca,Californie,Appartement,09/04/2026,2050000.0,126.5,à vendre,Bel appartement à vendre résidence Jnane Californie,True
casablanca,Almaz,Appartement,07/05/2026,830000.0,74.0,à vendre,Appartement 74 m² à ALMAZ,False
kénitra,Bir Rami,Appartement,11/04/2026,1300.0,47.5,à louer,Studio pour célibataire,True
casablanca,Centre Ville,Bureau,30/03/2026,870000.0,79.8,à vendre,Bureau 74 m2 à vendre,True
mehdia,Toute la ville,Appartement,03/04/2026,690000.0,74.7,à vendre,Appartement à vendre à Mehdia 1 minute à la plage,True
rabat,Hassan,Appartement,01/04/2026,2900000.0,133.9,à vendre,A vendre,True
saidia,Toute la ville,Appartement,06/05/2026,740000.0,77.5,à vendre,Résidence fermée Saidia à 5min de,True
kénitra,La Ville Haute,Appartement,25/04/2026,1220000.0,88.3,à vendre,Appartement à vendre Kénitra Val Fleuri,True
settat,Mania,Appartement,21/03/2026,310000.0,52.7,à vendre,Appartement à vendre à Hay Mania avec moitié de toit,True
chellalate,Toute la ville,Appartement,27/04/2026,270000.0,52.0,à vendre,Appartement 52m² Aïn Harrouda 27 Millions,False
mohammedia,La Siesta,Villa,15/04/2026,4950000.0,134.6,à vendre,Villa ensoleillée avec piscine,True
mohammedia,Centre Ville,Villa,25/03/2026,5990000.0,519.0,à vendre,Villa d exception 519m² avec piscine intérieure,False
casablanca,Sidi Bernoussi,Appartement,31/03/2026,420000.0,57.8,à vendre,Très bel appartement,True
marrakech,Guéliz,Appartement,21/04/2026,1550000.0,112.1,à vendre,Appartement 90m gueliz nour prestige,True
mohammedia,Autre secteur,Appartement,27/04/2026,430000.0,51.0,à vendre,Appartement à vendre 51 m² à Mohammedia,False
tiznit,Toute la ville,Maison,14/04/2026,2200.0,50.3,à louer,Maison à louer,True
marrakech,Guéliz,Appartement,18/03/2026,1850000.0,125.4,à vendre,Appartement haut de gamme à Guéliz,True
casablanca,Sidi Moumen,Appartement,11/04/2026,360000.0,60.0,à vendre,Appartement à vendre 60 m² à Casablanca,False
tanger,Aouama Gharbia,Appartement,05/04/2026,730000.0,76.8,à vendre,Appartement à vendre nouvelle gare routière,True
mohammedia,Autre secteur,Appartement,20/04/2026,960000.0,83.1,à vendre,Appartement neuf à vendre,True
casablanca,Sidi Maarouf,Appartement,21/04/2026,730000.0,79.2,à vendre,Appartement à vendre Sidi Maarouf près de Nashur,True
temara,Riad Oulad Mtaa,Appartement,17/04/2026,5600.0,90.0,à louer,Appartement à louer 90 m² Riad Oulad Mtaa,False
agadir,El Houda,Appartement,11/04/2026,560000.0,56.0,à vendre,Appartement à vendre 56 m² à Agadir,False
casablanca,Lissasfa,Bureau,13/04/2026,3515.0,37.0,à louer,Location plateau bureau 37 m²,False
tanger,Administratif,Appartement,18/03/2026,1656000.0,122.8,à vendre,Apparts Haut Standing au cœur de Tanger Rue de Fès,True
marrakech,M'Hamid,Terrain,24/04/2026,2300000.0,130.9,à vendre,02 terrain titre commercial 2 façades 230 millions,True
khénifra,Toute la ville,Appartement,05/04/2026,430000.0,58.4,à vendre,À Vendre Bel Appartement Ensoleillé à Khénifra,True
laâyoune,Toute la ville,Terrain,14/03/2026,360000.0,55.7,à vendre,Terrain titré à vendre,True
casablanca,Gauthier,Local,15/04/2026,17000.0,49.1,à louer,Magasin aménagé à Gauthier 90m2,True
oulad salah,Toute la ville,Terrain,08/04/2026,1779000.0,126.0,à vendre,Terrain villa jumelée Bouskoura 3 min Myriades,True
tétouan,Autre secteur,Appartement,07/05/2026,1490000.0,112.9,à vendre,Grand appartement 160m2 proche nouvel aéroport,True
agadir,Tassila,Appartement,07/05/2026,860000.0,94.0,à vendre,Appartements à vendre de 82 à 94 m² à Tassila,False
fès,Route de Meknes,Appartement,26/03/2026,3200.0,50.4,à louer,Appartement à louer pour les entreprises et étudiants,True
salé,Hay Chmaou,Appartement,21/04/2026,720000.0,75.2,à vendre,appartement 92m 3 chambres,True
kénitra,alliance,Appartement,01/05/2026,190000.0,50.0,à vendre,appartement à vendre,True
oujda,Autre secteur,Maison,09/04/2026,410000.0,57.9,à vendre,Maison à vendre 410000,True
temara,Riad Oulad Mtaa,Appartement,17/04/2026,5600.0,90.0,à louer,Appartement à louer 90 m² à Temara,False
casablanca,Autre secteur,Appartement,23/04/2026,1950000.0,119.0,à vendre,Appartement de 119 m² à Casablanca,False
casablanca,Ben M'sick,Appartement,21/03/2026,3250.0,48.1,à louer,Appart DISPONIBLE,True
temara,Wifak,Appartement,11/04/2026,2250000.0,132.0,à vendre,Bureau appartement 84m2 Hay Riad,True
casablanca,Belvédère,Appartement,14/03/2026,4900.0,48.3,à louer,Appartement 1ch salon à louer,True
tamensourt,Toute la ville,Appartement,28/03/2026,320000.0,53.6,à vendre,Appartement à Tamensourt avec ascenseur,True
rabat,Agdal,Appartement,13/04/2026,2580.0,16.0,à louer,Studio à louer 16 m² à Rabat,False
casablanca,Almaz,Terrain,29/03/2026,4000000.0,135.9,à vendre,Terrain à vendre à Almaz Avenue principale,True
casablanca,Ain Sebaa,Local,06/05/2026,4350000.0,135.3,à vendre,Café à vendre à Ain Sebaa,True
temara,Wifak,Appartement,23/04/2026,4200.0,50.3,à louer,appartement à louer temara wifak,True
bouskoura,Bouskoura centre,Appartement,11/04/2026,310000.0,52.5,à vendre,Appartement à vendre à Bouskoura,True
casablanca,Casablanca Finance City,Appartement,07/05/2026,16500.0,50.3,à louer,À CFC Appt neuf à louer vue panoramique,True
temara,Autre secteur,Villa,17/04/2026,3800000.0,135.6,à vendre,Villa moderne neuve à vendre,True
bouskoura,Bouskoura centre,Appartement,18/04/2026,930000.0,84.0,à vendre,Bel appartement à vendre à Bouskoura,True
casablanca,2 Mars,Appartement,14/04/2026,2730000.0,210.0,à vendre,Appartement à vendre 210 m² à Casablanca,False
casablanca,Sidi Maarouf,Bureau,23/03/2026,11499.0,50.9,à louer,Bureau neuf équipé à Florida Centre Park,True
casablanca,Oulfa,Villa,20/04/2026,4800000.0,134.1,à vendre,CMN HA 2036 Villa à vendre à Oulfa,True
agadir,Hay Mohammadi,Appartement,01/04/2026,1160000.0,90.7,à vendre,appartement à vendre Islane GH 27,True
larache,Toute la ville,Terrain,31/03/2026,530000.0,62.1,à vendre,Terrain titré à vendre Hay Mouhite N 795,True
tanger,Centre ville,Appartement,01/04/2026,9200.0,100.0,à louer,Appartement à louer 100 m² à Tanger,False
casablanca,Oulfa,Bureau,15/04/2026,360000.0,54.5,à vendre,appartement a vendre,True
casablanca,Racine,Appartement,31/03/2026,17000.0,50.5,à louer,Appartement à louer meublé à Racine extension,True
casablanca,Autre secteur,Appartement,04/04/2026,720000.0,76.9,à vendre,CMN SI 1937 Appartement à vendre à Al Azhar,True
casablanca,Anfa,Appartement,21/03/2026,1870000.0,128.0,à vendre,Appartement à vendre 128 m² à Casablanca,False
bouskoura,Bouskoura centre,Appartement,27/03/2026,270000.0,46.0,à vendre,Appartement à vendre 46 m² à CASABLANCA,False
tanger,Jirrari,Appartement,13/04/2026,2850.0,49.4,à louer,Appartement à louer,True
nador,Autre secteur,Terrain,18/04/2026,320000.0,53.4,à vendre,Terrain Agricole au secteur de kariate Arekmane,True
temara,Oued Eddahab,Appartement,13/04/2026,1060000.0,84.7,à vendre,appartement temara,True
bouskoura,Ville verte,Appartement,24/04/2026,17500.0,189.0,à louer,Appartement 189m² à louer à la ville verte,False
meknès,Autre secteur,Local,18/04/2026,2300.0,50.3,à louer,Local commercial à louer,True
marrakech,Guéliz,Terrain,13/04/2026,18000000.0,720.0,à vendre,720m² R5 à gueliz bonne affaire,False
sidi allal el bahraoui,Toute la ville,Terrain,17/04/2026,660000.0,66.2,à vendre,Lot commercial R3,True
bouskoura,Bouskoura centre,Appartement,11/04/2026,285000.0,47.0,à vendre,Appartement à vendre 47 m² à Safa Bouskoura,False
rabat,Souissi,Appartement,30/03/2026,4000000.0,135.2,à vendre,Appartement à vendre,True
casablanca,2 Mars,Appartement,06/05/2026,7800.0,50.3,à louer,Appart avec 3 chambres sur 2 mars pour location,True
marrakech,Guéliz,Local,15/04/2026,390000.0,54.5,à vendre,Institut de Beauté Carré Eden bien équipé,True
salé,Sala El Jadida,Appartement,16/04/2026,720000.0,75.7,à vendre,Appartement calme à Sala aljadida,True
marrakech,Av Mohammed VI,Appartement,07/05/2026,2410000.0,131.4,à vendre,Dernières opportunités au Riad Garden I à l Agdal,True
berrechid,Toute la ville,Appartement,16/04/2026,880000.0,81.6,à vendre,BER SI 1010 Appartement à vendre à Berrechid,True
al hoceima,Toute la ville,Appartement,23/04/2026,890000.0,81.6,à vendre,appartement vue mer,True
béni mellal,Toute la ville,Villa,11/04/2026,1660000.0,125.0,à vendre,Villa pas chère à Jnane Taher,True
deroua,Toute la ville,Appartement,08/04/2026,200000.0,50.3,à vendre,Urgent Appartement à vendre à Deroua Négociable,True
marrakech,Targa,Villa,16/03/2026,3300000.0,132.9,à vendre,Villa à vendre Targa,True
casablanca,Gauthier,Bureau,23/04/2026,25291.0,122.0,à louer,Bureau aménagé à louer 122 m² Bd Ghandi,False
tanger,Marjane,Appartement,18/03/2026,1320000.0,96.2,à vendre,Appartement de luxe à vendre près de Marjane Route de Rabat,True
casablanca,Al Qods,Villa,27/04/2026,3600000.0,135.3,à vendre,Villa meublée à vendre,True
rabat,Agdal,Appartement,13/04/2026,3200000.0,131.7,à vendre,Appartement à vendre,True
tit mellil,Toute la ville,Appartement,18/04/2026,610000.0,66.2,à vendre,Appartement à vendre à Tit Mellil,True
rabat,Aviation,Villa,26/04/2026,4900000.0,134.6,à vendre,Villa 514m Aviation deux façades,True
temsia,Toute la ville,Terrain,20/04/2026,190000.0,50.3,à vendre,Terrain à vendre,True
agadir,Taddart Anza,Bureau,17/04/2026,420000.0,58.3,à vendre,Vente de plateaux de bureau,True
casablanca,Lissasfa,Bureau,13/04/2026,7314.0,77.0,à louer,Bureau à louer d une superficie 77 m²,False
kénitra,Autre secteur,Local,11/04/2026,4900.0,50.0,à louer,Magasin de stockage industriel 200m2 130m2,True
sidi rahal,Toute la ville,Appartement,09/04/2026,1050000.0,84.4,à vendre,Appartement à vendre Sidi Rahhal,True
tétouan,Centre ville,Appartement,14/04/2026,2900.0,50.3,à louer,Appartements à louer,True
sidi kacem,Toute la ville,Autre,06/05/2026,2250000.0,132.0,à vendre,Maison Hay Mimouna,True
mohammedia,La Colline,Villa,29/03/2026,3600000.0,135.2,à vendre,Villa à vendre à La Colline trois façades Mohammedia,True
mohammedia,Mimosas,Appartement,26/04/2026,1030000.0,83.0,à vendre,JOLI APPART de 85m 2CH ensoleillé AVEC piscine,True
tanger,Mesnana,Appartement,31/03/2026,620000.0,64.9,à vendre,Appartement ensoleillé à vendre,True
casablanca,2 Mars,Appartement,14/03/2026,1580000.0,120.0,à vendre,Vente appartement 2 Mars,True
martil,Toute la ville,Local,23/04/2026,575000.0,46.0,à vendre,Local commercial à vendre à Martil 46 m²,False
kénitra,Autre secteur,Appartement,26/03/2026,640000.0,75.0,à vendre,Appartement à vendre 75 m² le vallon,False
temara,Abbadi Braika,Local,06/05/2026,3300.0,50.3,à louer,Mag à louer ET PAS DE PORTE SUP 35 2,True
ait melloul,Toute la ville,Local,01/04/2026,2100000.0,129.9,à vendre,Maison à Ait Melloul Hay Safa,True
casablanca,Californie,Appartement,31/03/2026,7700.0,140.0,à louer,Appartement 140 m² Californie à louer,False
casablanca,Maarif,Bureau,18/03/2026,3310.0,50.5,à louer,Bureau pour 1 personne à Ibn Batouta Bureaux,True
sidi allal el bahraoui,Toute la ville,Terrain,23/03/2026,3300000.0,133.7,à vendre,Ferme à vendre endroit calme,True
had soualem,Toute la ville,Local,28/03/2026,2600.0,50.5,à louer,Magasin à louer avec soupente,True
tanger,Autre secteur,Terrain,11/04/2026,970000.0,82.0,à vendre,Excellent emplacement à Ahed El Gharbia proche du marché hebdomadaire,True
sefrou,Toute la ville,Appartement,06/04/2026,470000.0,120.0,à vendre,Appartement à vendre 120 m² à Sefrou,False
fès,Route Ain Chkaf,Appartement,14/03/2026,930000.0,143.0,à vendre,Appartement à vendre 143 m² à Fès,False
meknès,Autre secteur,Appartement,04/04/2026,660000.0,66.2,à vendre,MEK ME 1073 Appartement à vendre à El Menzeh,True
meknès,Hamria,Appartement,24/04/2026,1700.0,50.3,à louer,Bel appartement à louer à Hamria,True
marrakech,Mabrouka,Appartement,11/04/2026,720000.0,76.9,à vendre,Appartement entièrement rénové à Najd,True
martil,Toute la ville,Appartement,26/04/2026,740000.0,68.0,à vendre,Appartement à vendre 68 m² à Martil,False
had soualem,Toute la ville,Appartement,21/04/2026,2700.0,50.3,à louer,Appartement à louer,True
agadir,Tassila,Local,07/05/2026,510000.0,89.0,à vendre,Commerces rentables de 17 à 89 m² à Tassila,False
fès,Agdal,Local,28/03/2026,1900.0,50.4,à louer,2 Jolie Boutique au Champ de Course,True
rabat,Agdal,Appartement,16/04/2026,4000000.0,163.0,à vendre,Appartement à vendre 163 m² à Rabat,False
el jadida,Autre secteur,Maison,08/04/2026,220000.0,50.3,à vendre,El Mnaadla Sidi Bouzid,True
salé,Abouab Sala,Appartement,03/04/2026,740000.0,75.7,à vendre,Résidence Madghari 5 Route Kénitra près du centre laitier Salé,True
casablanca,Ain Sebaa,Local,21/03/2026,680000.0,23.0,à vendre,MAGASIN 23m² A VENDRE A AIN SBAA,False
marrakech,Route d'Ourika,Terrain,31/03/2026,620000.0,66.2,à vendre,Terrain autorisé terrain à vendre avec permis de construire,True
casablanca,Sidi Maarouf,Appartement,07/05/2026,5600.0,100.0,à louer,Appartement à louer 100 m² à sidi maarouf,False
temara,Oued Eddahab,Appartement,07/05/2026,1690000.0,115.0,à vendre,Appartement à vendre 115 m² à Temara,False
dar bouazza,Toute la ville,Terrain,01/04/2026,2430000.0,132.6,à vendre,NEW LOT2 OP Terrain à vendre à Tamaris,True
fès,Centre,Bureau,29/03/2026,290000.0,50.2,à vendre,Plateau de bureau à vendre,True
fès,Route Ain Chkaf,Appartement,21/03/2026,3300.0,50.4,à louer,Appartements à louer neufs comme occasion,True
el jadida,Autre secteur,Maison,07/04/2026,460000.0,84.0,à vendre,Appartement à vendre 84 m² à El Jadida,False
casablanca,Triangle d'Or,Appartement,24/04/2026,3750000.0,208.0,à vendre,Appartement à vendre 208 m² à Triangle d Or,False
casablanca,Sidi Bernoussi,Bureau,18/03/2026,8190.0,50.0,à louer,Bureau privé pour 5 à Casablanca Sidi Bernoussi,True
casablanca,La Gironde,Appartement,01/04/2026,1012500.0,83.9,à vendre,NEW N 7 Appartement à vendre à La Gironde,True
berrechid,Toute la ville,Appartement,25/04/2026,230000.0,50.3,à vendre,Appartement à vendre quartier Errabie,True
kénitra,Taïbia,Autre,24/04/2026,940799.0,83.4,à vendre,Four Boulangerie à Kénitra,True
casablanca,2 Mars,Bureau,24/04/2026,7800.0,50.3,à louer,Plateau cloisonné avec ascenseur et garage 66m2,True
agadir,Hay Salam,Appartement,14/03/2026,2700.0,56.0,à louer,Appartement à louer 56 m² à Agadir,False
rabat,Hay Riad,Appartement,20/03/2026,3600000.0,135.2,à vendre,Appartement haut standing à hay Ryad,True
casablanca,Californie,Appartement,18/03/2026,2880000.0,133.4,à vendre,Appartement Californie haut standing à vendre,True
casablanca,Ain Sebaa,Local,04/04/2026,9600000.0,1100.0,à vendre,Usine à Vendre 1100 m² Ain Sebaâ Zone I2 Casa,False
tamesna,Toute la ville,Appartement,14/04/2026,1550000.0,114.1,à vendre,Duplex haut standing Tamsna,True
casablanca,Roches Noires,Appartement,30/03/2026,695000.0,54.0,à vendre,Appartement neuf meublé 54m² à vendre à Casablanca,False
casablanca,Sidi Maarouf,Appartement,28/03/2026,3100.0,60.0,à louer,Appartements à louer 60 m² à Casablanca,False
marrakech,M'Hamid,Local,27/04/2026,1150000.0,88.0,à vendre,Magasin à vendre à Mhamid Chkili,True
tanger,Ahlane,Appartement,04/04/2026,4300.0,48.7,à louer,Appartement à louer,True
oulad hamdane,Toute la ville,Terrain,11/04/2026,645000.0,66.2,à vendre,Terrain agricole enregistré 21 5 khadams près de la route,True
khemisset,Toute la ville,Maison,29/03/2026,520000.0,60.9,à vendre,Maison de ville,True
zagora,Toute la ville,Terrain,16/04/2026,260000.0,50.3,à vendre,Terrain commercial,True
tnine aglou,Toute la ville,Maison,03/04/2026,680000.0,74.7,à vendre,Maison à vendre,True
tanger,Drissia,Maison,14/04/2026,980000.0,81.9,à vendre,Maison 3 étages et retrait,True
azemmour,Toute la ville,Terrain,25/04/2026,320000.0,53.4,à vendre,Terrain titré à vendre,True
rabat,Hay el Fath,Terrain,30/03/2026,3400000.0,132.7,à vendre,Terrain Titré pour activité commerciale à Hay Fath,True
casablanca,Ain Sebaa,Appartement,26/04/2026,4300.0,49.9,à louer,Appartements Standing Couple 3 Filles Célibataires,True
casablanca,Palmier,Local,17/04/2026,3300000.0,131.6,à vendre,CMN MA 2609 Commerce à vendre à Palmier,True
fès,Autre secteur,Appartement,07/04/2026,340000.0,54.8,à vendre,Appartement à vendre quartier Farah,True
el hajeb,Toute la ville,Appartement,27/04/2026,1600.0,50.3,à louer,Bel appartement,True
marrakech,Guéliz,Appartement,07/05/2026,874000.0,46.0,à vendre,Appartement à vendre 46 m² à Marrakech,False
dar bouazza,Toute la ville,Appartement,23/04/2026,2350000.0,132.3,à vendre,Rez de jardin haut standing à vendre,True
tanger,Hay Hassani,Appartement,16/04/2026,2300.0,49.1,à louer,Petit appartement à louer,True
sidi rahal,Toute la ville,Appartement,23/04/2026,490000.0,60.7,à vendre,Sidi Rahal Plage,True
tanger,Mesnana,Local,17/04/2026,3100000.0,130.4,à vendre,Local commercial à vendre,True
ifrane,Zaouiat sidi abdeslam,Terrain,03/04/2026,200000.0,50.3,à vendre,Terrain commercial à vendre angle Aoufran Jnan Atlas,True
had soualem,Toute la ville,Terrain,18/04/2026,660000.0,66.2,à vendre,TERRAIN RDC PLUS 3 ÉTAGES 110M2,True
agadir,Autre secteur,Maison,11/04/2026,3150000.0,132.4,à vendre,Aaaaaaaaaaaa,True
casablanca,Al Qods,Villa,24/04/2026,3600000.0,135.3,à vendre,Villa meublée de haut standing à vendre,True
casablanca,Anfa,Bureau,07/05/2026,22500.0,181.0,à louer,Bureau 181 m² à louer Espace Porte d Anfa,False
casablanca,Racine,Terrain,31/03/2026,555000.0,65.0,à vendre,Terrain à vendre,True
casablanca,Roches Noires,Appartement,08/04/2026,1220000.0,90.1,à vendre,183142 Vente Appt à Casablanca Belvedere Roches Noires,True
kénitra,Bir Rami,Maison,22/04/2026,230000.0,47.5,à vendre,Maison sur trois étages seulement,True
ain johra,Toute la ville,Terrain,28/03/2026,220000.0,50.5,à vendre,Terrain titré à vendre,True
casablanca,Centre Ville,Bureau,23/04/2026,8690.0,48.1,à louer,Bureau privé 3 pers à Casablanca Metwork,True
casablanca,Sidi Maarouf,Bureau,18/03/2026,12160.0,50.9,à louer,Bureau privé pour 5 pers à CASABLANCA Zenith,True
safi,Azib Derai,Terrain,11/04/2026,420000.0,111.0,à vendre,Terrain 111m² dans la subdivision Marjana 3 près de Oulad Teima Safi,False
marrakech,Route d'Ourika,Villa,24/04/2026,4300000.0,134.8,à vendre,VILLA HAUT STANDING ROUTE D OURIKA,True
mohammedia,Autre secteur,Appartement,09/04/2026,870000.0,80.5,à vendre,APPART 71m ensoleillé sans vis à vis à MAGIC HOUSE,True
agadir,Hay Mohammadi,Appartement,14/03/2026,530000.0,62.2,à vendre,Maison à vendre à Agadir hay Mohammadi Saada 2,True
casablanca,2 Mars,Bureau,26/04/2026,7800.0,50.3,à louer,Plateau cloisonné neuf avec ascenseur et garage,True
marrakech,Ancienne Médina,Villa,20/04/2026,3700000.0,184.0,à vendre,Riad titré 184m² Sidi Ayoub,False
fès,Route d'Immouzere,Appartement,03/04/2026,540000.0,61.6,à vendre,Appartement à vendre route imouzer,True
agadir,Anahda,Appartement,25/04/2026,2800.0,64.0,à louer,Appartement à louer 64 m² à Agadir,False
fès,Ain kadous,Appartement,27/03/2026,290000.0,84.0,à vendre,Appartement à vendre 84 m² à Fès,False
casablanca,Sidi Bernoussi,Appartement,03/04/2026,840000.0,78.8,à vendre,Appartement Haut Stand 89 m2 Al Badr Ain Sebaa,True
casablanca,Sidi Belyout,Appartement,01/04/2026,1050000.0,84.4,à vendre,NEW N 8 Appartement à vendre à Liberté,True
ifrane,Zaouiat sidi abdeslam,Terrain,05/04/2026,440000.0,58.4,à vendre,Terrain villa à vendre,True
meknès,Wislane,Appartement,17/04/2026,2200.0,100.0,à louer,Appartements à louer 100 m² à Meknès,False
agadir,Anahda,Appartement,25/04/2026,2800.0,64.0,à louer,Appartement à louer 64 m² à Agadir,False
ksar el-kebir,Toute la ville,Terrain,26/04/2026,1611000.0,125.1,à vendre,Offre d un terrain titré à vendre Kénitra,True
kénitra,Autre secteur,Local,08/04/2026,1800.0,50.0,à louer,Local commercial à louer près de Marjane Kénitra,True
kénitra,Centre,Appartement,18/03/2026,920000.0,81.5,à vendre,L élégance au cœur du centre ville,True
tanger,Centre ville,Appartement,20/04/2026,4700.0,48.7,à louer,Appartement meublé à louer Tanger,True
fès,Route Ain Chkaf,Bureau,08/04/2026,3900.0,50.2,à louer,Bureau à louer près café blanco vue sur boulevard,True
temara,Massira 2,Appartement,23/04/2026,3900.0,83.0,à louer,Appartement à louer 83 m² à Temara,False
marrakech,Es Saada,Appartement,23/03/2026,1120000.0,85.9,à vendre,Beau appartement Saada haut standing piscine,True
